"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","WORLDBANKINCOMEGROUP (CODE)","WORLDBANKINCOMEGROUP (DISPLAY)","WORLDBANKINCOMEGROUP (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","AGEGROUP (CODE)","AGEGROUP (DISPLAY)","AGEGROUP (URL)","SEX (CODE)","SEX (DISPLAY)","SEX (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_UMI","Upper-middle-income","","BIH","Bosnia and Herzegovina","","YEARS30-49","30-49 years of age","","MLE","Male","","16.8","16.84000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_UMI","Upper-middle-income","","BLR","Belarus","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","25.2","25.20000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_UMI","Upper-middle-income","","BLR","Belarus","","YEARS30-49","30-49 years of age","","FMLE","Female","","7.8","7.78000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_UMI","Upper-middle-income","","BLR","Belarus","","YEARS30-49","30-49 years of age","","MLE","Male","","42.9","42.92000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","BLZ","Belize","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","11.5","11.50000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","BLZ","Belize","","YEARS30-49","30-49 years of age","","FMLE","Female","","1.9","1.93000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","BLZ","Belize","","YEARS30-49","30-49 years of age","","MLE","Male","","21.7","21.74000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_LMI","Lower-middle-income","","BOL","Bolivia (Plurinational State of)","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","6.9","6.86000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_LMI","Lower-middle-income","","BOL","Bolivia (Plurinational State of)","","YEARS30-49","30-49 years of age","","FMLE","Female","","4.3","4.30000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_LMI","Lower-middle-income","","BOL","Bolivia (Plurinational State of)","","YEARS30-49","30-49 years of age","","MLE","Male","","9.4","9.41000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","BRA","Brazil","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","8.2","8.18000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","BRA","Brazil","","YEARS30-49","30-49 years of age","","FMLE","Female","","3.6","3.61000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","BRA","Brazil","","YEARS30-49","30-49 years of age","","MLE","Male","","12.9","12.85000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_HI","High-income","","BRB","Barbados","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","0.4","0.42000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_HI","High-income","","BRB","Barbados","","YEARS30-49","30-49 years of age","","FMLE","Female","","0","0.00000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_HI","High-income","","BRB","Barbados","","YEARS30-49","30-49 years of age","","MLE","Male","","0.9","0.86000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","WB_HI","High-income","","BRN","Brunei Darussalam","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","5.0","5.01000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","WB_HI","High-income","","BRN","Brunei Darussalam","","YEARS30-49","30-49 years of age","","FMLE","Female","","1.8","1.84000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","WB_HI","High-income","","BRN","Brunei Darussalam","","YEARS30-49","30-49 years of age","","MLE","Male","","7.9","7.86000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","BTN","Bhutan","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","4.9","4.91000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","BTN","Bhutan","","YEARS30-49","30-49 years of age","","FMLE","Female","","2.8","2.84000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","BTN","Bhutan","","YEARS30-49","30-49 years of age","","MLE","Male","","6.6","6.63000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_UMI","Upper-middle-income","","BWA","Botswana","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","28.1","28.12000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_UMI","Upper-middle-income","","BWA","Botswana","","YEARS30-49","30-49 years of age","","FMLE","Female","","10.8","10.76000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_UMI","Upper-middle-income","","BWA","Botswana","","YEARS30-49","30-49 years of age","","MLE","Male","","47.8","47.79000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LI","Low-income","","CAF","Central African Republic","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","22.0","21.96000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LI","Low-income","","CAF","Central African Republic","","YEARS30-49","30-49 years of age","","FMLE","Female","","8.8","8.80000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LI","Low-income","","CAF","Central African Republic","","YEARS30-49","30-49 years of age","","MLE","Male","","35.3","35.31000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_HI","High-income","","CAN","Canada","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","14.6","14.60000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_HI","High-income","","CAN","Canada","","YEARS30-49","30-49 years of age","","FMLE","Female","","6.7","6.69000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_HI","High-income","","CAN","Canada","","YEARS30-49","30-49 years of age","","MLE","Male","","22.6","22.55000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_HI","High-income","","CHE","Switzerland","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","10.9","10.85000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_HI","High-income","","CHE","Switzerland","","YEARS30-49","30-49 years of age","","FMLE","Female","","6.7","6.72000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_HI","High-income","","CHE","Switzerland","","YEARS30-49","30-49 years of age","","MLE","Male","","14.9","14.94000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","11.9","11.90000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","YEARS30-49","30-49 years of age","","FMLE","Female","","4.6","4.63000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","YEARS30-49","30-49 years of age","","MLE","Male","","19.1","19.12000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","6.3","6.25000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","YEARS30-49","30-49 years of age","","FMLE","Female","","4.0","4.04000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","YEARS30-49","30-49 years of age","","MLE","Male","","8.4","8.36000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","CIV","Cote d'Ivoire","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","12.5","12.50000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","CIV","Cote d'Ivoire","","YEARS30-49","30-49 years of age","","FMLE","Female","","3.3","3.33000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","CIV","Cote d'Ivoire","","YEARS30-49","30-49 years of age","","MLE","Male","","21.5","21.50000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","CMR","Cameroon","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","14.9","14.92000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","CMR","Cameroon","","YEARS30-49","30-49 years of age","","FMLE","Female","","6.0","5.98000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","CMR","Cameroon","","YEARS30-49","30-49 years of age","","MLE","Male","","23.9","23.86000","","","","",""
